Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,target
4,14,1,13,0,14,133.1,14,37,29,0,4,-0.445723924473197,0,0,0,0,1,0,1.1866098267502514,0,0,-0.09789303720785829,10,-0.8756819934939409,0.0786216828868189,0,0,-0.09393447363141155,12,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,1
4,14,1,0,0,14,133.1,14,37,37,4,7,0.2071036534411786,0,0,1,0,1,0,1.1866098267502514,0,0,-0.09789303720785829,8,-0.5486066821509269,0.48834760167486024,0,4,1.755490295111653,14,0.5302712412090755,0.23276787696251175,0,16.2,0.3,-0.92,1
4,2,4,11,0,14,126.0,14,12,1,5,10,-0.4663395321968086,0,0,0,1,0,1,-0.5649417100599008,0,0,0.3130719197062708,9,0.10554394053510098,0.7055023386325223,0,0,0.3684217185543546,9,0.8644289909667175,0.19729935014895206,0,12.4,0.5,1.79,0
4,11,1,10,0,14,148.9,2,37,37,9,9,1.505886940028726,0,0,0,1,0,0,-0.43020697645911987,1,0,-0.5088579941219874,6,0.10554394053510098,0.20153945852323124,0,0,-0.5562906658171777,6,-0.1380442583062086,0.24640961804464998,0,9.4,-0.8,-3.12,0
4,3,2,8,0,14,131.0,14,1,19,4,5,-0.4663395321968086,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.5088579941219874,10,-0.22153137080791296,0.23226890243233442,0,0,-0.5562906658171777,6,0.19611349145143347,0.26550805555964346,0,12.4,0.5,1.79,0
4,16,1,16,0,16,140.0,14,3,3,4,2,0.8942905775615739,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,8,-0.22153137080791296,0.7751557448264893,0,0,-0.09393447363141155,6,0.19611349145143347,0.5328861807695534,0,13.9,-0.3,0.79,0
4,3,1,4,0,14,127.0,14,37,38,9,5,0.28956608433562525,1,0,0,1,1,0,-0.6996764436606817,0,0,-0.09789303720785829,6,0.43261925187811495,0.24934081571516958,0,0,-0.09393447363141155,6,0.5302712412090755,0.5647169099612093,0,7.6,2.6,0.32,0
4,14,1,16,0,14,133.1,14,19,37,9,6,0.2071036534411786,1,0,0,1,0,0,0.3782014251455658,0,0,-0.09789303720785829,17,0.43261925187811495,0.4200599485435199,0,0,-0.09393447363141155,21,-0.1380442583062086,0.3896478994071017,0,15.5,2.8,-4.06,0
4,3,1,11,0,14,145.0,14,3,3,2,3,1.0179842239032457,0,0,0,1,0,0,-0.5649417100599008,0,0,0.7240368766204,8,1.0867698745641428,0.5595374800642825,0,0,0.8307779107401208,8,1.1985867407243596,0.5992532511341561,0,9.4,-0.8,-3.12,0
4,14,1,9,1,14,150.0,14,37,37,9,7,1.581477501681969,0,0,0,1,0,0,0.5129361587463468,0,0,-0.5088579941219874,0,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,2,2,7,0,14,116.0,14,1,19,4,7,0.042178791652283325,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,0.6639444240125923,0,0,-0.09393447363141155,7,0.5302712412090755,0.5601696629338299,0,13.9,-0.3,0.79,1
4,2,2,11,0,14,149.0,14,19,1,9,9,0.7431094542550877,1,0,0,1,1,0,-0.6996764436606817,0,0,0.7240368766204,8,0.7596945632211289,0.48834760167486024,0,0,0.8307779107401208,8,0.8644289909667175,0.5328861807695534,0,12.7,3.7,-1.7,0
4,16,1,13,0,16,140.0,14,38,37,7,7,1.1004466547976925,0,0,0,1,0,0,-0.5649417100599008,0,3,-0.09789303720785829,6,0.43261925187811495,0.5566352548062006,0,2,-0.09393447363141155,6,0.5302712412090755,0.8511934726861127,0,13.9,-0.3,0.79,0
4,2,1,1,0,14,137.0,14,1,38,4,5,0.23459113040599477,1,0,0,1,1,0,-0.5649417100599008,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,0
4,2,3,11,0,14,134.0,14,37,38,9,9,-0.45946766295560504,1,0,0,1,0,1,-0.6996764436606817,0,0,0.7240368766204,8,0.7596945632211289,0.3004590017734868,0,0,0.8307779107401208,8,0.8644289909667175,0.35772622527489795,0,10.8,1.4,1.74,0
4,2,6,11,0,14,143.0,14,38,19,7,9,0.17274430723515882,1,0,0,1,0,1,-0.6996764436606817,0,0,0.7240368766204,8,0.7596945632211289,0.6519453078195142,0,0,0.8307779107401208,8,0.8644289909667175,0.6854008460678593,0,10.8,1.4,1.74,0
4,5,1,6,0,14,140.0,14,37,38,5,7,1.3409620782398308,0,0,0,1,1,0,2.129752961955718,0,0,-0.5088579941219874,10,-0.5486066821509269,1.376087092382283,0,0,-0.5562906658171777,11,-1.1405175075791347,1.296823681369296,0,13.9,-0.3,0.79,1
4,2,1,2,0,14,142.0,14,12,12,9,4,0.385772253712481,1,0,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,8,0.10554394053510098,0.98001870422051,0,0,-0.09393447363141155,7,0.19611349145143347,0.3800986806496048,0,7.6,2.6,0.32,0
4,5,1,7,0,14,121.0,14,1,1,4,5,-0.4113645782671772,1,0,0,1,1,0,-0.026002775656777024,0,0,-0.09789303720785829,15,-1.2027573048369549,0.48834760167486024,0,0,-0.09393447363141155,8,-0.1380442583062086,0.19866352425716607,0,9.4,-0.8,-3.12,0
0,2,1,9,1,14,140.0,14,37,37,9,7,0.8255718851495344,0,0,0,1,0,1,1.9950182283549371,0,0,-0.5088579941219874,8,0.10554394053510098,0.0786216828868189,0,0,-0.5562906658171777,7,0.19611349145143347,0.22731118052965646,0,9.4,-0.8,-3.12,0
4,16,1,16,0,16,140.0,14,4,38,4,5,0.8942905775615739,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.09789303720785829,11,-0.22153137080791296,0.4371318618263551,0,0,-0.09393447363141155,19,-1.1405175075791347,0.15091743046968215,0,12.4,0.5,1.79,0
4,6,1,13,0,14,122.0,14,19,3,5,2,-0.9886015945283096,0,0,1,1,0,0,-0.43020697645911987,0,5,1.9569317473627872,18,1.0867698745641428,0.41152399190210254,0,4,1.755490295111653,10,-0.47220200806385065,0.15091743046968215,0,11.1,0.6,2.02,0
3,14,1,14,1,14,146.0,14,37,37,9,8,-0.445723924473197,0,0,0,1,0,0,2.8034266299596227,0,0,-0.09789303720785829,6,0.43261925187811495,0.8639296938972316,0,0,-0.09393447363141155,6,0.5302712412090755,0.7557012851111449,0,10.8,1.4,1.74,0
4,5,1,5,0,14,150.0,14,3,3,3,4,1.581477501681969,1,0,0,1,0,0,-0.2954722428583389,0,0,-0.09789303720785829,10,0.43261925187811495,0.2834846422808396,0,0,-0.09393447363141155,12,0.19611349145143347,0.4946893057395664,0,13.9,-0.3,0.79,0
4,14,1,4,0,14,130.0,14,1,19,4,4,-1.167270194799612,1,0,0,1,0,0,0.10873195794400392,0,0,-0.09789303720785829,6,0.43261925187811495,0.9322173470285716,0,0,-0.09393447363141155,6,-0.8063597578214927,1.0103471186443924,0,15.5,2.8,-4.06,0
4,14,1,11,0,14,120.0,14,1,2,144,123,-0.1158742008954074,0,0,1,1,1,0,0.9171403595486896,0,0,0.3130719197062708,12,-0.22153137080791296,0.7751557448264893,0,0,0.3684217185543546,9,0.5302712412090755,0.6283783683445212,0,12.4,0.5,1.79,0
4,2,6,11,0,14,103.0,14,1,3,2,2,-1.813225903472784,1,1,0,1,0,0,-0.16073750925755798,0,0,0.3130719197062708,9,0.10554394053510098,0.6784604279925116,0,0,0.8307779107401208,9,0.8644289909667175,0.7893509131137524,0,11.1,0.6,2.02,0
4,16,1,6,0,16,130.0,14,3,19,3,4,0.2071036534411786,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.5088579941219874,12,-1.2027573048369549,0.48834760167486024,0,0,-0.5562906658171777,8,-0.47220200806385065,0.45649243070957907,0,12.4,0.5,1.79,0
4,14,1,15,0,6,133.1,14,38,37,4,5,-1.6826603878899085,0,0,1,0,1,0,0.10873195794400392,0,0,-0.09789303720785829,7,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,7,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,2,1,7,0,14,127.0,14,19,37,9,9,-0.720598694121355,0,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,0.7517428351814585,0,0,-0.09393447363141155,6,0.5302712412090755,0.5647169099612093,0,11.1,0.6,2.02,0
4,2,1,13,0,14,140.0,14,19,38,9,9,0.34454103826525767,0,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,10,0.10554394053510098,0.19568623111197353,0,0,-0.09393447363141155,10,-0.47220200806385065,0.5328861807695534,0,16.2,0.3,-0.92,1
4,5,1,13,0,14,110.0,14,14,14,90,90,-0.9954734637695132,1,0,0,1,0,0,-0.43020697645911987,0,8,1.545966790448658,14,1.4138451859071568,0.3517722954121799,0,3,0.3684217185543546,10,0.8644289909667175,0.29946083336407703,0,7.6,2.6,0.32,0
4,2,1,1,0,14,147.0,14,37,19,7,7,0.5094659000541529,1,0,0,1,1,1,-0.6996764436606817,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,0
4,2,3,15,0,14,121.0,14,19,19,9,9,-0.0746429854481831,1,0,0,1,0,0,-0.16073750925755798,0,0,-0.09789303720785829,10,-0.22153137080791296,-0.1262412765072018,0,0,-0.09393447363141155,12,-0.8063597578214927,0.6283783683445212,0,9.4,-0.8,-3.12,0
4,13,1,9,1,8,120.0,14,37,37,9,7,-0.48008327067921674,0,0,0,1,0,0,1.1866098267502514,0,0,-0.5088579941219874,7,0.10554394053510098,0.20153945852323124,0,0,-0.5562906658171777,8,0.19611349145143347,0.40556326400292975,0,12.4,0.5,1.79,0
4,6,1,12,0,14,131.0,14,1,37,152,193,-0.026539900759756208,1,0,0,1,1,0,-0.026002775656777024,0,0,0.3130719197062708,11,0.10554394053510098,0.36835643974407645,0,0,0.3684217185543546,13,-0.8063597578214927,0.6283783683445212,0,8.9,1.4,3.51,0
4,5,1,4,0,14,130.0,14,37,37,9,9,0.13838496102913905,1,0,0,1,0,0,0.24346669154478487,0,0,-0.09789303720785829,6,0.43261925187811495,0.5907790813718706,0,0,-0.09393447363141155,6,0.5302712412090755,0.4373939931945856,0,9.4,-0.8,-3.12,0
3,14,1,8,0,14,130.0,14,37,37,9,9,-0.6243925247444994,0,0,0,1,0,0,1.5908140275525944,0,0,-2.152717821778504,1,-1.529832616179969,-2.1748708704474087,1,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,10.8,1.4,1.74,1
4,14,1,9,1,14,110.0,14,37,37,9,9,0.8255718851495344,0,0,0,1,1,0,2.264487695556499,0,0,-0.5088579941219874,0,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,0,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,2,3,11,0,14,133.1,14,38,19,7,9,-0.7893173865333946,1,0,0,1,1,1,-0.43020697645911987,0,0,0.7240368766204,8,0.7596945632211289,0.4933228449744293,0,0,0.8307779107401208,8,0.8644289909667175,0.5375243727374803,0,10.8,1.4,1.74,0
4,2,1,15,0,14,154.0,14,3,1,2,1,0.7018782388078624,0,0,0,1,1,0,-0.43020697645911987,0,0,-0.09789303720785829,12,-0.5486066821509269,-0.1262412765072018,0,0,-0.09393447363141155,9,0.19611349145143347,0.11272055543969517,0,15.5,2.8,-4.06,0
4,3,1,4,0,14,124.0,14,19,38,4,0,-0.645008132468112,1,0,0,1,1,0,-0.43020697645911987,0,0,-0.09789303720785829,9,0.43261925187811495,0.010334029755478544,1,0,-0.09393447363141155,6,0.19611349145143347,0.18911430549966915,0,7.6,2.6,0.32,0
4,2,2,1,0,14,117.0,14,38,38,4,9,-0.4663395321968086,1,0,0,1,1,0,-0.5649417100599008,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,0
4,3,2,1,0,14,142.0,14,3,1,2,6,0.8530593621143505,1,0,0,1,0,1,-0.6996764436606817,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,0
0,14,1,16,0,14,133.1,14,34,34,0,0,0.08341000709950665,0,0,0,1,0,0,0.24346669154478487,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,1
4,14,1,11,0,14,120.0,14,1,3,175,121,-1.4490168336889737,0,0,0,1,0,0,1.5908140275525944,0,0,-1.3307879079502456,4,-0.5486066821509269,0.24592643305860276,0,0,-1.4810030501887101,3,-0.47220200806385065,0.21457888885299414,0,11.1,0.6,2.02,0
4,14,1,5,0,8,129.0,14,3,3,2,2,1.9456865714657794,1,0,0,1,0,0,0.5129361587463468,0,0,-0.09789303720785829,9,0.10554394053510098,0.48834760167486024,0,5,2.217846487297419,13,1.8669022402396438,0.5137877432545599,0,12.4,0.5,1.79,1
4,14,1,0,0,6,133.1,14,19,37,1,1,0.8942905775615739,0,0,1,1,1,0,0.10873195794400392,0,0,-0.09789303720785829,10,0.43261925187811495,0.8753109694191217,0,0,-0.09393447363141155,11,0.5302712412090755,0.6717839081513249,0,16.2,0.3,-0.92,0
4,2,2,4,0,14,128.0,14,37,37,9,9,-0.23956784723707836,1,0,0,1,1,1,-0.2954722428583389,0,0,-0.09789303720785829,6,0.43261925187811495,0.5224914282405303,0,0,-0.09393447363141155,8,0.5302712412090755,0.5874531450981065,0,8.9,1.4,3.51,0
4,2,1,2,0,14,115.0,14,19,38,9,9,-1.304707579623691,0,0,0,1,0,1,-0.5649417100599008,0,0,0.3130719197062708,10,0.43261925187811495,0.48834760167486024,0,0,0.3684217185543546,7,0.8644289909667175,0.5874531450981065,0,12.4,0.5,1.79,0
4,5,1,16,0,16,150.0,14,38,37,6,6,1.581477501681969,1,0,0,1,0,1,-0.2954722428583389,0,2,0.3130719197062708,15,-0.5486066821509269,0.48834760167486024,2,1,-0.5562906658171777,12,0.19611349145143347,0.5874531450981065,1,10.8,1.4,1.74,0
4,3,2,8,0,14,142.0,14,19,19,4,8,0.021563183928671657,0,0,0,1,0,1,-0.6996764436606817,0,0,-0.5088579941219874,5,0.10554394053510098,0.11959427476562288,0,0,-0.5562906658171777,5,0.19611349145143347,0.3037049305896308,0,11.1,0.6,2.02,0
3,2,1,11,0,14,156.0,14,1,1,9,10,0.585056461707396,0,0,0,1,0,0,-0.6996764436606817,0,0,0.7240368766204,8,0.7596945632211289,0.6727242651294789,0,0,0.8307779107401208,8,0.8644289909667175,0.7047721184044955,0,12.7,3.7,-1.7,0
4,2,1,11,0,14,162.0,14,3,4,3,3,1.8632241405713308,0,0,0,1,0,0,-0.6996764436606817,0,0,0.3130719197062708,7,0.7596945632211289,0.7853988927961901,0,0,0.8307779107401208,9,1.1985867407243596,0.7514571878855907,0,11.1,0.6,2.02,0
4,6,1,6,0,14,136.0,14,1,19,3,5,0.4544909461245205,1,0,0,1,1,0,-0.43020697645911987,0,4,1.135001833534529,12,1.4138451859071568,0.5814671286721429,0,2,0.3684217185543546,9,0.5302712412090755,0.6999975090257471,0,11.1,0.6,2.02,1
4,14,1,9,1,14,110.0,14,37,37,9,9,-0.3563896243375458,0,0,0,0,1,0,1.7255487611533753,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,0,12.7,3.7,-1.7,1
4,3,1,11,0,14,131.0,14,19,37,9,9,-0.2189522395134667,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,0,-1.529832616179969,-2.1748708704474087,0,0,0.8307779107401208,0,-1.4746752573367767,-1.9499106961796095,0,15.5,2.8,-4.06,1
4,5,1,9,1,14,120.0,14,37,37,9,9,-0.48008327067921674,1,0,1,1,1,0,1.4560792939518135,0,6,1.545966790448658,10,0.7596945632211289,0.22495236816826208,0,4,1.755490295111653,10,0.5302712412090755,0.24640961804464998,0,10.8,1.4,1.74,1
4,6,1,4,0,14,130.0,14,3,1,2,8,-0.32890214737272955,0,0,1,1,0,0,-0.43020697645911987,0,4,1.545966790448658,12,1.7409204972501708,0.48834760167486024,0,5,2.217846487297419,11,2.201059989997286,0.3939884533877818,0,11.1,0.6,2.02,0
4,15,1,16,0,13,150.0,14,3,1,2,8,1.8426085328477202,1,0,0,1,0,0,-0.2954722428583389,0,7,1.9569317473627872,15,1.7409204972501708,0.7956420407658913,0,4,1.293134102925887,15,1.1985867407243596,0.723870555919489,0,8.9,1.4,3.51,0
3,6,1,14,1,6,133.1,14,37,37,9,9,-1.5795823492718493,0,0,1,1,0,0,2.533957162758061,0,5,1.9569317473627872,14,1.7409204972501708,0.2629983463414376,0,5,2.217846487297419,14,1.8669022402396438,0.4946893057395664,0,11.1,0.6,2.02,0
4,2,4,13,0,14,125.0,14,19,1,4,5,-0.3014146704079143,1,1,0,1,0,0,-0.6996764436606817,0,0,-0.09789303720785829,9,0.10554394053510098,0.24934081571516958,0,0,-0.09393447363141155,8,-0.8063597578214927,0.24640961804464998,0,13.9,-0.3,0.79,0
4,17,1,11,0,14,100.0,14,37,37,7,9,-1.8544571189200074,1,0,0,1,0,1,-0.5649417100599008,0,0,0.7240368766204,8,0.7596945632211289,0.5003467178679385,0,0,0.8307779107401208,8,0.8644289909667175,0.5440724084569066,0,10.8,1.4,1.74,0
0,14,1,9,1,14,140.0,14,1,37,141,192,0.18648804571756594,0,0,0,1,0,0,1.5908140275525944,0,0,-0.5088579941219874,8,0.10554394053510098,0.2834846422808396,0,0,-0.5562906658171777,9,0.19611349145143347,0.505602698605277,0,13.9,-0.3,0.79,0
4,2,3,10,0,14,121.0,14,3,19,2,8,-0.31515840889032143,1,0,0,1,1,0,-0.5649417100599008,0,0,-0.5088579941219874,7,-0.5486066821509269,0.21519698914949922,0,0,-0.5562906658171777,5,-0.1380442583062086,0.34190180561961775,0,9.4,-0.8,-3.12,0
4,13,1,0,0,7,130.0,14,1,19,5,9,0.2071036534411786,0,0,0,1,1,0,0.5129361587463468,0,0,-0.09789303720785829,8,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,10,-1.4746752573367767,-1.9499106961796095,0,16.2,0.3,-0.92,1
4,14,1,5,0,2,133.1,14,12,36,90,90,0.08341000709950665,0,0,0,0,1,1,0.9171403595486896,0,0,-0.5088579941219874,13,-1.529832616179969,-2.1748708704474087,3,0,-0.5562906658171777,5,-1.4746752573367767,-1.9499106961796095,5,9.4,-0.8,-3.12,1
4,2,1,13,0,14,135.0,14,38,38,4,7,-0.3632614935787493,1,0,0,1,0,1,-0.6996764436606817,0,0,-0.09789303720785829,14,-1.529832616179969,-2.1748708704474087,0,0,-0.09393447363141155,9,-0.1380442583062086,0.15091743046968215,0,7.6,2.6,0.32,0
4,3,3,15,0,14,118.0,14,19,1,4,4,-0.7618299095685784,1,0,0,1,1,1,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.31275077933712814,0,0,-0.09393447363141155,8,0.5302712412090755,0.21457888885299414,0,8.9,1.4,3.51,0
4,2,5,15,0,14,128.0,14,19,1,7,10,-0.720598694121355,1,0,0,1,0,1,-0.6996764436606817,0,0,-0.09789303720785829,7,0.43261925187811495,0.5761460128437264,0,0,-0.09393447363141155,6,0.5302712412090755,0.4692247223862414,0,8.9,1.4,3.51,0
4,14,1,9,1,14,133.1,14,3,38,2,7,-0.3632614935787493,0,0,0,1,1,0,1.0518750931494705,0,0,-0.5088579941219874,5,-1.529832616179969,-2.1748708704474087,0,0,-0.5562906658171777,7,-1.4746752573367767,-1.9499106961796095,0,13.9,-0.3,0.79,1
4,3,1,16,0,14,163.0,6,37,37,9,9,1.6364524556116016,1,0,0,1,0,0,-0.5649417100599008,1,0,-0.09789303720785829,13,0.43261925187811495,1.1029364798569223,0,0,-0.09393447363141155,8,0.5302712412090755,0.8193627434944568,0,15.5,2.8,-4.06,0
4,2,1,13,0,14,127.0,14,2,2,3,4,-0.768701778809783,1,0,0,1,1,0,-0.5649417100599008,0,0,-0.09789303720785829,11,-0.5486066821509269,0.2834846422808396,0,0,-0.09393447363141155,12,-0.8063597578214927,-0.04006694468025346,0,11.1,0.6,2.02,1
4,2,1,4,0,14,137.0,14,37,37,9,9,-0.05402737772457143,1,0,0,1,0,1,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.48834760167486024,0,0,-0.09393447363141155,8,0.5302712412090755,0.4373939931945856,0,10.8,1.4,1.74,0
4,3,1,7,0,14,136.0,14,3,1,2,3,0.3789003844712774,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,7,0.43261925187811495,0.3859161219778499,0,0,-0.09393447363141155,7,0.5302712412090755,0.4373939931945856,0,10.8,1.4,1.74,0
4,4,2,2,0,14,111.0,14,38,38,191,171,-1.4558887029301781,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,7,0.7596945632211289,0.5176137387311488,0,0,0.3684217185543546,8,0.8644289909667175,0.505602698605277,0,8.9,1.4,3.51,0
4,2,1,7,0,14,133.1,14,38,19,132,103,1.3066027320338112,0,0,1,1,0,0,-0.43020697645911987,0,0,-0.09789303720785829,6,0.10554394053510098,0.0786216828868189,0,0,-0.09393447363141155,6,0.5302712412090755,0.5647169099612093,0,16.2,0.3,-0.92,0
4,13,1,14,1,8,120.0,14,37,19,9,3,-0.48008327067921674,0,0,0,1,0,0,1.7255487611533753,0,6,1.545966790448658,15,-0.22153137080791296,0.48834760167486024,0,5,1.293134102925887,10,-0.1380442583062086,0.676124462132005,0,8.9,1.4,3.51,1
4,13,1,4,0,8,120.0,14,1,19,3,9,-0.48008327067921674,1,0,0,1,0,0,-0.2954722428583389,0,9,2.7788616611910455,14,2.7221464312792123,0.614417115148104,1,6,2.6802026794831852,12,2.535217739754928,0.7716166497069729,0,13.9,-0.3,0.79,0
3,14,1,9,1,12,133.1,14,37,37,9,9,0.4682346846069296,1,0,0,1,1,0,3.8813044987658705,0,0,-0.5088579941219874,5,0.10554394053510098,0.6112653773112726,0,0,-0.5562906658171777,5,0.19611349145143347,0.762067430949476,0,7.6,2.6,0.32,0
4,2,1,1,0,14,131.0,14,19,38,4,5,0.39951599219489004,1,0,0,1,0,0,-0.6996764436606817,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,7.6,2.6,0.32,0
4,2,1,5,0,14,130.0,14,3,19,4,8,0.41325973067729715,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.09789303720785829,6,0.43261925187811495,0.8297858673315613,0,0,-0.09393447363141155,8,0.5302712412090755,0.6602090975361771,0,12.4,0.5,1.79,0
4,13,1,6,0,7,120.0,14,19,19,1,1,-0.48008327067921674,0,0,0,0,1,0,2.264487695556499,0,1,-0.5088579941219874,7,-1.2027573048369549,0.48834760167486024,0,2,-0.5562906658171777,5,-0.8063597578214927,0.723870555919489,0,12.7,3.7,-1.7,1
4,2,1,8,0,14,135.0,14,38,19,9,5,-0.04715550848336787,0,0,0,1,1,0,-0.6996764436606817,0,0,-0.5088579941219874,11,-0.8756819934939409,0.5907790813718706,0,0,-0.5562906658171777,11,-0.47220200806385065,0.40556326400292975,0,8.9,1.4,3.51,0
4,3,2,11,0,14,135.0,14,19,19,9,10,0.4407472076421134,1,0,0,1,0,0,-0.5649417100599008,0,0,0.3130719197062708,7,0.7596945632211289,0.7189647616784147,0,0,0.8307779107401208,8,1.1985867407243596,0.7942960442560278,0,11.1,0.6,2.02,0
4,15,1,15,0,13,110.0,14,1,1,4,7,-1.0435765484579411,1,0,0,1,0,1,-0.2954722428583389,0,0,-0.09789303720785829,7,0.43261925187811495,-0.009176728282047167,0,0,-0.09393447363141155,8,0.19611349145143347,0.15091743046968215,0,8.9,1.4,3.51,0
3,14,1,7,0,6,133.1,14,19,19,9,4,0.27582234585321813,0,0,1,0,1,0,2.533957162758061,0,0,-0.9198229510361164,5,-1.529832616179969,-2.1748708704474087,0,0,-1.018646858002944,4,-1.4746752573367767,-1.9499106961796095,0,13.9,-0.3,0.79,1
4,3,2,1,0,14,146.0,14,3,3,3,3,1.9319428329833703,1,0,0,1,0,0,-0.6996764436606817,0,0,-2.563682778692633,0,-1.529832616179969,-2.1748708704474087,0,0,-2.8680716267460085,0,-1.4746752573367767,-1.9499106961796095,0,13.9,-0.3,0.79,0
4,5,1,16,0,14,130.0,14,19,38,4,9,0.2071036534411786,1,0,0,0,0,0,-0.5649417100599008,0,0,-0.09789303720785829,12,0.10554394053510098,0.48834760167486024,0,0,-0.09393447363141155,12,-0.47220200806385065,0.2782403472363058,0,13.9,-0.3,0.79,0
4,3,2,11,0,14,145.0,14,2,38,3,8,0.6400314156370284,1,0,0,1,0,0,-0.6996764436606817,0,0,0.7240368766204,12,0.7596945632211289,0.3420169163934171,0,0,0.8307779107401208,12,0.8644289909667175,0.39646876994817093,0,12.7,3.7,-1.7,0
4,2,1,16,0,14,122.0,14,9,19,90,6,-1.6208135647190725,0,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,6,0.10554394053510098,0.7751557448264893,0,0,-0.5562906658171777,6,0.19611349145143347,0.5328861807695534,0,7.6,2.6,0.32,0
4,3,3,8,0,14,112.0,14,1,19,3,5,-1.3184513181060993,1,0,0,1,0,0,-0.5649417100599008,0,0,-0.5088579941219874,7,-0.5486066821509269,-0.05795362337586144,0,0,-0.5562906658171777,11,-0.47220200806385065,0.8057210024123186,0,10.8,1.4,1.74,0
4,6,1,7,0,14,158.0,14,1,19,8,8,-0.6793674786741317,1,0,0,1,1,0,-0.43020697645911987,0,1,0.3130719197062708,7,0.43261925187811495,0.659066734503211,0,1,-0.09393447363141155,7,0.19611349145143347,0.5328861807695534,0,8.9,1.4,3.51,1
4,3,1,15,0,14,121.0,14,1,1,4,4,-0.26705532420189454,1,0,0,1,1,0,-0.2954722428583389,0,0,-0.09789303720785829,11,0.43261925187811495,0.1127655094524889,0,0,-0.09393447363141155,14,-0.47220200806385065,0.8511934726861127,0,7.6,2.6,0.32,0
3,14,1,9,1,14,150.0,14,37,37,9,7,-0.3082865396491179,0,0,0,1,1,0,3.207630830761966,0,0,-0.5088579941219874,9,-0.22153137080791296,0.18105316258382922,0,0,-0.5562906658171777,6,0.19611349145143347,0.26550805555964346,1,7.6,2.6,0.32,1
4,17,1,11,0,15,141.0,14,37,1,9,4,1.2378840396217716,0,0,0,1,0,0,-0.2954722428583389,0,12,6.066581316504078,33,4.357522987994282,0.8844159898366336,12,12,6.841408409155081,33,4.540164238300781,0.9021226393927623,12,7.6,2.6,0.32,0
